Customer ID,Test Variable,Outcome,Days_in_between,State,Email_ID,Incoming_Phone,Contact_Phone,Dummy_State,Dummy_Email
1217,1,0,200,1,0,1,1,,
1607,1,0,200,1,0,1,1,,
1737,1,0,200,1,1,1,1,,
1805,1,0,200,1,1,1,1,,
2099,1,0,200,1,0,1,1,,
2114,1,0,200,1,0,1,1,,
2263,1,0,200,1,0,1,1,,
2350,1,0,200,1,0,1,1,,
2476,1,0,200,1,0,1,1,,
2838,1,0,200,1,0,1,1,,
3400,1,0,200,1,0,1,1,,
3665,1,0,200,1,1,1,1,,
3903,1,0,200,1,1,1,1,,
4327,1,0,200,1,0,1,1,,
4639,1,0,200,1,0,1,1,,
4751,1,0,200,1,0,1,1,,
4872,1,0,200,1,0,1,1,,
5950,1,0,200,1,1,1,1,,
5997,1,0,200,1,0,1,1,,
6530,1,0,200,1,0,1,1,,
6545,1,0,200,1,1,1,1,,
6591,1,0,200,1,0,1,1,,
6740,1,0,200,1,0,1,1,,
7010,1,0,200,1,0,1,1,,
7035,1,0,200,1,0,1,1,,
7057,1,0,200,1,0,1,1,,
8219,1,0,200,1,1,1,1,,
8353,1,0,200,1,0,1,1,,
1556,0,1,,1,0,1,1,,
1673,1,1,,1,0,1,1,,
2394,1,1,,1,1,1,1,,
4011,1,1,,1,1,1,1,,
6007,1,1,,1,0,1,1,,
425,0,0,200,1,0,1,1,,
534,0,0,200,1,0,1,1,,
641,0,0,200,1,0,1,1,,
756,0,0,200,1,0,1,1,,
859,0,0,200,1,0,1,1,,
1145,0,0,200,1,0,1,1,,
1314,0,0,200,1,0,1,1,,
1350,0,0,200,1,0,1,1,,
1825,0,0,200,1,0,1,1,,
1859,0,0,200,1,0,1,1,,
2065,0,0,200,1,0,1,1,,
2075,0,0,200,1,0,1,1,,
2507,0,0,200,1,0,1,1,,
2520,0,0,200,1,0,1,1,,
2902,0,0,200,1,0,1,1,,
3161,0,0,200,1,0,1,1,,
3541,0,0,200,1,0,1,1,,
3679,0,0,200,1,0,1,1,,
4421,0,0,200,1,0,1,1,,
4702,0,0,200,1,0,1,1,,
4893,0,0,200,1,1,1,1,,
6318,0,0,200,1,0,1,1,,
7166,0,0,200,1,1,1,1,,
7375,0,0,200,1,1,1,1,,
7378,0,0,200,1,0,1,1,,
8264,0,0,200,1,0,1,1,,
275,1,0,200,1,0,1,1,,
635,1,0,200,1,1,1,1,,
1087,1,0,200,1,0,1,1,,
1093,1,0,200,1,0,1,1,,
1139,1,0,200,1,0,1,1,,
1219,1,0,200,1,0,1,1,,
1282,1,0,200,1,0,1,1,,
1635,1,0,200,1,0,1,1,,
1840,1,0,200,1,1,1,1,,
2516,1,0,200,1,1,1,1,,
2876,1,0,200,1,0,1,1,,
3430,1,0,200,1,0,1,1,,
3566,1,0,200,1,1,1,1,,
3807,1,0,200,1,0,1,1,,
4010,1,0,200,1,0,1,1,,
4838,1,0,200,1,0,1,1,,
5125,1,0,200,1,1,1,1,,
5134,1,0,200,1,0,1,1,,
5250,1,0,200,1,0,1,1,,
6596,1,0,200,1,0,1,1,,
7101,1,0,200,1,0,1,1,,
7242,1,0,200,1,0,1,1,,
8022,1,0,200,1,0,1,1,,
8127,1,0,200,1,1,1,1,,
8275,1,0,200,1,0,1,1,,
3940,0,1,,1,0,1,1,,
6795,0,1,,1,0,1,1,,
451,1,1,,1,0,1,1,,
72,0,0,200,1,0,1,1,,
116,0,0,200,1,0,1,1,,
392,0,0,200,1,1,1,1,,
600,0,0,200,1,0,1,1,,
688,0,0,200,1,0,1,1,,
884,0,0,200,1,0,1,1,,
945,0,0,200,1,0,1,1,,
1295,0,0,200,1,0,1,1,,
1662,0,0,200,1,0,1,1,,
1703,0,0,200,1,1,1,1,,
1783,0,0,200,1,0,1,1,,
1819,0,0,200,1,1,1,1,,
1870,0,0,200,1,0,1,1,,
2471,0,0,200,1,0,1,1,,
2926,0,0,200,1,0,1,1,,
2962,0,0,200,1,1,1,1,,
3503,0,0,200,1,0,1,1,,
3555,0,0,200,1,1,1,1,,
3826,0,0,200,1,0,1,1,,
3902,0,0,200,1,0,1,1,,
3963,0,0,200,1,0,1,1,,
4829,0,0,200,1,0,1,1,,
5204,0,0,200,1,0,1,1,,
6962,0,0,200,1,0,1,1,,
7338,0,0,200,1,0,1,1,,
7345,0,0,200,1,0,1,1,,
7682,0,0,200,1,0,1,1,,
7689,0,0,200,1,0,1,1,,
8349,0,0,200,1,1,1,1,,
89,1,0,200,1,0,1,1,,
532,1,0,200,1,0,1,1,,
589,1,0,200,1,0,1,1,,
872,1,0,200,1,0,1,1,,
1387,1,0,200,1,1,1,1,,
1735,1,0,200,1,0,1,1,,
1867,1,0,200,1,0,1,1,,
2295,1,0,200,1,0,1,1,,
2353,1,0,200,1,0,1,1,,
2750,1,0,200,1,0,1,1,,
3285,1,0,200,1,0,1,1,,
3884,1,0,200,1,0,1,1,,
4032,1,0,200,1,0,1,1,,
4044,1,0,200,1,0,1,1,,
4178,1,0,200,1,0,1,1,,
4510,1,0,200,1,0,1,1,,
4585,1,0,200,1,0,1,1,,
6476,1,0,200,1,0,1,1,,
6543,1,0,200,1,0,1,1,,
6556,1,0,200,1,0,1,1,,
6597,1,0,200,1,0,1,1,,
6906,1,0,200,1,0,1,1,,
7060,1,0,200,1,0,1,1,,
7892,1,0,200,1,1,1,1,,
8008,1,0,200,1,0,1,1,,
8141,1,0,200,1,0,1,1,,
8217,1,0,200,1,0,1,1,,
8244,1,0,200,1,0,1,1,,
2291,1,1,,1,0,1,1,,
4201,1,1,,1,0,1,1,,
7113,1,1,,1,1,1,1,,
233,0,0,200,1,0,1,1,,
250,0,0,200,1,0,1,1,,
278,0,0,200,1,0,1,1,,
573,0,0,200,1,0,1,1,,
685,0,0,200,1,0,1,1,,
917,0,0,200,1,1,1,1,,
1022,0,0,200,1,1,1,1,,
1136,0,0,200,1,0,1,1,,
1355,0,0,200,1,1,1,1,,
1445,0,0,200,1,1,1,1,,
1553,0,0,200,1,0,1,1,,
2243,0,0,200,1,0,1,1,,
2251,0,0,200,1,0,1,1,,
2802,0,0,200,1,1,1,1,,
3244,0,0,200,1,0,1,1,,
3882,0,0,200,1,1,1,1,,
4030,0,0,200,1,0,1,1,,
5237,0,0,200,1,0,1,1,,
6652,0,0,200,1,1,1,1,,
6846,0,0,200,1,0,1,1,,
6882,0,0,200,1,1,1,1,,
7065,0,0,200,1,1,1,1,,
7152,0,0,200,1,0,1,1,,
7249,0,0,200,1,1,1,1,,
7713,0,0,200,1,0,1,1,,
7758,0,0,200,1,0,1,1,,
7801,0,0,200,1,0,1,1,,
7877,0,0,200,1,0,1,1,,
7972,0,0,200,1,0,1,1,,
8037,0,0,200,1,0,1,1,,
99,1,0,200,1,0,1,1,,
309,1,0,200,1,1,1,1,,
373,1,0,200,1,0,1,1,,
1109,1,0,200,1,1,1,1,,
1639,1,0,200,1,0,1,1,,
2614,1,0,200,1,0,1,1,,
2991,1,0,200,1,1,1,1,,
3027,1,0,200,1,0,1,1,,
3059,1,0,200,1,1,1,1,,
3068,1,0,200,1,1,1,1,,
3500,1,0,200,1,1,1,1,,
3639,1,0,200,1,0,1,1,,
4270,1,0,200,1,1,1,1,,
4488,1,0,200,1,0,1,1,,
4539,1,0,200,1,0,1,1,,
4727,1,0,200,1,0,1,1,,
5103,1,0,200,1,0,1,1,,
5269,1,0,200,1,0,1,1,,
6567,1,0,200,1,0,1,1,,
6791,1,0,200,1,0,1,1,,
7726,1,0,200,1,0,1,1,,
8159,1,0,200,1,0,1,1,,
8354,1,0,200,1,0,1,1,,
2310,0,1,,1,0,1,1,,
3073,0,1,,1,0,1,1,,
4665,0,1,,1,0,1,1,,
1155,1,1,,1,0,1,1,,
2140,1,1,,1,0,1,1,,
2548,1,1,,1,0,1,1,,
6626,1,1,,1,0,1,1,,
7782,1,1,,1,1,1,1,,
8135,1,1,,1,0,1,1,,
8401,1,1,,1,0,1,1,,
167,0,0,200,1,0,1,1,,
350,0,0,200,1,1,1,1,,
1599,0,0,200,1,0,1,1,,
1663,0,0,200,1,0,1,1,,
1756,0,0,200,1,0,1,1,,
1911,0,0,200,1,0,1,1,,
2105,0,0,200,1,0,1,1,,
2284,0,0,200,1,0,1,1,,
2568,0,0,200,1,0,1,1,,
2861,0,0,200,1,0,1,1,,
3078,0,0,200,1,1,1,1,,
3370,0,0,200,1,0,1,1,,
3473,0,0,200,1,1,1,1,,
3716,0,0,200,1,0,1,1,,
3767,0,0,200,1,0,1,1,,
3909,0,0,200,1,0,1,1,,
4017,0,0,200,1,1,1,1,,
4034,0,0,200,1,0,1,1,,
4393,0,0,200,1,0,1,1,,
4573,0,0,200,1,0,1,1,,
4810,0,0,200,1,0,1,1,,
5043,0,0,200,1,0,1,1,,
6671,0,0,200,1,0,1,1,,
6675,0,0,200,1,0,1,1,,
6767,0,0,200,1,1,1,1,,
7805,0,0,200,1,0,1,1,,
8236,0,0,200,1,0,1,1,,
8364,0,0,200,1,0,1,1,,
8396,0,0,200,1,0,1,1,,
8413,0,0,200,1,0,1,1,,
522,1,0,200,1,0,1,1,,
1081,1,0,200,1,0,1,1,,
2011,1,0,200,1,0,1,1,,
2309,1,0,200,1,0,1,1,,
2378,1,0,200,1,0,1,1,,
2957,1,0,200,1,0,1,1,,
3036,1,0,200,1,0,1,1,,
3303,1,0,200,1,0,1,1,,
3701,1,0,200,1,1,1,1,,
4014,1,0,200,1,1,1,1,,
4027,1,0,200,1,0,1,1,,
4564,1,0,200,1,0,1,1,,
5203,1,0,200,1,0,1,1,,
8300,1,0,200,1,0,1,1,,
8313,1,0,200,1,0,1,1,,
8328,1,0,200,1,0,1,1,,
670,0,1,,1,1,1,1,,
1042,1,1,,1,1,1,1,,
1285,1,1,,1,0,1,1,,
4609,1,1,,1,0,1,1,,
246,0,0,200,1,0,1,1,,
269,0,0,200,1,0,1,1,,
329,0,0,200,1,1,1,1,,
446,0,0,200,1,0,1,1,,
588,0,0,200,1,0,1,1,,
768,0,0,200,1,0,1,1,,
1968,0,0,200,1,0,1,1,,
2159,0,0,200,1,0,1,1,,
2285,0,0,200,1,0,1,1,,
2359,0,0,200,1,0,1,1,,
2583,0,0,200,1,0,1,1,,
2707,0,0,200,1,0,1,1,,
2853,0,0,200,1,0,1,1,,
2896,0,0,200,1,0,1,1,,
3095,0,0,200,1,0,1,1,,
3440,0,0,200,1,0,1,1,,
3854,0,0,200,1,1,1,1,,
3871,0,0,200,1,0,1,1,,
3970,0,0,200,1,0,1,1,,
4016,0,0,200,1,1,1,1,,
4218,0,0,200,1,0,1,1,,
4520,0,0,200,1,0,1,1,,
4732,0,0,200,1,0,1,1,,
4800,0,0,200,1,0,1,1,,
4853,0,0,200,1,0,1,1,,
4876,0,0,200,1,0,1,1,,
5020,0,0,200,1,0,1,1,,
5059,0,0,200,1,1,1,1,,
6391,0,0,200,1,0,1,1,,
6402,0,0,200,1,0,1,1,,
6413,0,0,200,1,0,1,1,,
6426,0,0,200,1,0,1,1,,
6694,0,0,200,1,0,1,1,,
6747,0,0,200,1,0,1,1,,
6871,0,0,200,1,0,1,1,,
7168,0,0,200,1,1,1,1,,
8334,0,0,200,1,0,1,1,,
8379,0,0,200,1,1,1,1,,
8,1,0,200,1,0,1,1,,
696,1,0,200,1,0,1,1,,
730,1,0,200,1,0,1,1,,
838,1,0,200,1,0,1,1,,
1363,1,0,200,1,0,1,1,,
1501,1,0,200,1,0,1,1,,
1733,1,0,200,1,0,1,1,,
1829,1,0,200,1,1,1,1,,
1845,1,0,200,1,0,1,1,,
1964,1,0,200,1,0,1,1,,
2545,1,0,200,1,0,1,1,,
3470,1,0,200,1,0,1,1,,
3899,1,0,200,1,0,1,1,,
4002,1,0,200,1,0,1,1,,
4480,1,0,200,1,0,1,1,,
4643,1,0,200,1,0,1,1,,
4820,1,0,200,1,0,1,1,,
4825,1,0,200,1,0,1,1,,
6363,1,0,200,1,0,1,1,,
6553,1,0,200,1,1,1,1,,
6644,1,0,200,1,1,1,1,,
6834,1,0,200,1,1,1,1,,
6852,1,0,200,1,1,1,1,,
6937,1,0,200,1,0,1,1,,
7765,1,0,200,1,0,1,1,,
8271,1,0,200,1,0,1,1,,
8331,1,0,200,1,0,1,1,,
8347,1,0,200,1,0,1,1,,
2542,0,1,,1,0,1,1,,
7216,0,1,,1,0,1,1,,
7720,0,1,,1,0,1,1,,
439,1,1,,1,1,1,1,,
681,1,1,,1,1,1,1,,
308,0,0,200,1,0,1,1,,
450,0,0,200,1,0,1,1,,
648,0,0,200,1,0,1,1,,
1172,0,0,200,1,0,1,1,,
1529,0,0,200,1,1,1,1,,
1774,0,0,200,1,0,1,1,,
2306,0,0,200,1,0,1,1,,
2605,0,0,200,1,0,1,1,,
2779,0,0,200,1,0,1,1,,
2917,0,0,200,1,0,1,1,,
3131,0,0,200,1,0,1,1,,
3282,0,0,200,1,0,1,1,,
3457,0,0,200,1,0,1,1,,
3604,0,0,200,1,0,1,1,,
3727,0,0,200,1,1,1,1,,
4209,0,0,200,1,0,1,1,,
4229,0,0,200,1,0,1,1,,
4382,0,0,200,1,0,1,1,,
4397,0,0,200,1,0,1,1,,
4461,0,0,200,1,0,1,1,,
4634,0,0,200,1,0,1,1,,
4839,0,0,200,1,0,1,1,,
5044,0,0,200,1,0,1,1,,
5232,0,0,200,1,0,1,1,,
5956,0,0,200,1,0,1,1,,
6394,0,0,200,1,0,1,1,,
6474,0,0,200,1,0,1,1,,
6993,0,0,200,1,0,1,1,,
7087,0,0,200,1,0,1,1,,
7270,0,0,200,1,1,1,1,,
7815,0,0,200,1,0,1,1,,
8144,0,0,200,1,0,1,1,,
8179,0,0,200,1,0,1,1,,
155,1,0,200,1,0,1,1,,
196,1,0,200,1,0,1,1,,
418,1,0,200,1,0,1,1,,
682,1,0,200,1,0,1,1,,
983,1,0,200,1,0,1,1,,
1043,1,0,200,1,0,1,1,,
1616,1,0,200,1,0,1,1,,
1728,1,0,200,1,0,1,1,,
1770,1,0,200,1,0,1,1,,
2890,1,0,200,1,0,1,1,,
3653,1,0,200,1,0,1,1,,
3668,1,0,200,1,0,1,1,,
4238,1,0,200,1,0,1,1,,
4474,1,0,200,1,1,1,1,,
4674,1,0,200,1,0,1,1,,
4981,1,0,200,1,1,1,1,,
5202,1,0,200,1,0,1,1,,
6431,1,0,200,1,0,1,1,,
6604,1,0,200,1,0,1,1,,
6718,1,0,200,1,1,1,1,,
6992,1,0,200,1,0,1,1,,
7819,1,0,200,1,1,1,1,,
8216,1,0,200,1,0,1,1,,
3189,0,1,,1,0,1,1,,
4370,0,1,,1,1,1,1,,
4459,0,1,,1,0,1,1,,
4911,0,1,,1,0,1,1,,
5150,0,1,,1,0,1,1,,
206,1,1,,1,0,1,1,,
42,0,0,200,1,0,1,1,,
77,0,0,200,1,0,1,1,,
302,0,0,200,1,0,1,1,,
981,0,0,200,1,0,1,1,,
1114,0,0,200,1,0,1,1,,
1329,0,0,200,1,0,1,1,,
1815,0,0,200,1,0,1,1,,
2097,0,0,200,1,0,1,1,,
2492,0,0,200,1,0,1,1,,
2518,0,0,200,1,1,1,1,,
2636,0,0,200,1,0,1,1,,
2774,0,0,200,1,0,1,1,,
2811,0,0,200,1,0,1,1,,
2942,0,0,200,1,0,1,1,,
2982,0,0,200,1,1,1,1,,
3092,0,0,200,1,0,1,1,,
4177,0,0,200,1,0,1,1,,
4500,0,0,200,1,0,1,1,,
5279,0,0,200,1,1,1,1,,
6593,0,0,200,1,0,1,1,,
7331,0,0,200,1,0,1,1,,
7353,0,0,200,1,0,1,1,,
8327,0,0,200,1,0,1,1,,
104,1,0,200,1,0,1,1,,
216,1,0,200,1,0,1,1,,
244,1,0,200,1,0,1,1,,
249,1,0,200,1,0,1,1,,
254,1,0,200,1,0,1,1,,
322,1,0,200,1,0,1,1,,
463,1,0,200,1,0,1,1,,
651,1,0,200,1,0,1,1,,
802,1,0,200,1,0,1,1,,
972,1,0,200,1,0,1,1,,
1020,1,0,200,1,0,1,1,,
1099,1,0,200,1,0,1,1,,
2205,1,0,200,1,0,1,1,,
2311,1,0,200,1,0,1,1,,
2314,1,0,200,1,1,1,1,,
2631,1,0,200,1,1,1,1,,
2843,1,0,200,1,1,1,1,,
3080,1,0,200,1,0,1,1,,
3171,1,0,200,1,0,1,1,,
3172,1,0,200,1,0,1,1,,
3336,1,0,200,1,0,1,1,,
3667,1,0,200,1,0,1,1,,
3848,1,0,200,1,0,1,1,,
3934,1,0,200,1,0,1,1,,
4541,1,0,200,1,0,1,1,,
4566,1,0,200,1,0,1,1,,
4596,1,0,200,1,1,1,1,,
4697,1,0,200,1,0,1,1,,
4765,1,0,200,1,0,1,1,,
5884,1,0,200,1,0,1,1,,
6362,1,0,200,1,1,1,1,,
6634,1,0,200,1,0,1,1,,
6840,1,0,200,1,0,1,1,,
7052,1,0,200,1,1,1,1,,
7186,1,0,200,1,0,1,1,,
7287,1,0,200,1,0,1,1,,
7289,1,0,200,1,1,1,1,,
7680,1,0,200,1,1,1,1,,
7786,1,0,200,1,0,1,1,,
8191,1,0,200,1,0,1,1,,
2066,0,1,,1,1,1,1,,
3232,0,1,,1,0,1,1,,
496,1,1,,1,1,1,1,,
649,1,1,,1,1,1,1,,
2258,1,1,,1,0,1,1,,
35,0,0,200,1,0,1,1,,
285,0,0,200,1,0,1,1,,
599,0,0,200,1,0,1,1,,
646,0,0,200,1,0,1,1,,
748,0,0,200,1,0,1,1,,
1088,0,0,200,1,1,1,1,,
1163,0,0,200,1,0,1,1,,
1396,0,0,200,1,1,1,1,,
1489,0,0,200,1,0,1,1,,
1622,0,0,200,1,0,1,1,,
2039,0,0,200,1,1,1,1,,
2053,0,0,200,1,0,1,1,,
2287,0,0,200,1,0,1,1,,
3483,0,0,200,1,0,1,1,,
3552,0,0,200,1,1,1,1,,
3879,0,0,200,1,0,1,1,,
3917,0,0,200,1,0,1,1,,
4339,0,0,200,1,0,1,1,,
4389,0,0,200,1,0,1,1,,
4615,0,0,200,1,0,1,1,,
5024,0,0,200,1,0,1,1,,
5026,0,0,200,1,0,1,1,,
6445,0,0,200,1,0,1,1,,
6997,0,0,200,1,1,1,1,,
7097,0,0,200,1,1,1,1,,
7309,0,0,200,1,0,1,1,,
7891,0,0,200,1,1,1,1,,
7937,0,0,200,1,0,1,1,,
8230,0,0,200,1,0,1,1,,
8281,0,0,200,1,0,1,1,,
8286,0,0,200,1,0,1,1,,
16,1,0,200,1,0,1,1,,
166,1,0,200,1,0,1,1,,
226,1,0,200,1,0,1,1,,
699,1,0,200,1,0,1,1,,
1027,1,0,200,1,0,1,1,,
1078,1,0,200,1,0,1,1,,
1122,1,0,200,1,0,1,1,,
1690,1,0,200,1,0,1,1,,
1895,1,0,200,1,0,1,1,,
2496,1,0,200,1,1,1,1,,
2999,1,0,200,1,0,1,1,,
3726,1,0,200,1,0,1,1,,
3995,1,0,200,1,0,1,1,,
4100,1,0,200,1,0,1,1,,
4198,1,0,200,1,1,1,1,,
4285,1,0,200,1,1,1,1,,
4667,1,0,200,1,0,1,1,,
5921,1,0,200,1,0,1,1,,
6485,1,0,200,1,0,1,1,,
6520,1,0,200,1,0,1,1,,
6559,1,0,200,1,0,1,1,,
6587,1,0,200,1,0,1,1,,
6975,1,0,200,1,1,1,1,,
7058,1,0,200,1,1,1,1,,
7172,1,0,200,1,1,1,1,,
7324,1,0,200,1,0,1,1,,
7679,1,0,200,1,0,1,1,,
7875,1,0,200,1,0,1,1,,
7950,1,0,200,1,0,1,1,,
1275,1,1,,1,0,1,1,,
2836,1,1,,1,0,1,1,,
3069,1,1,,1,1,1,1,,
3327,1,1,,1,1,1,1,,
11,0,0,200,1,0,1,1,,
180,0,0,200,1,1,1,1,,
317,0,0,200,1,1,1,1,,
388,0,0,200,1,0,1,1,,
429,0,0,200,1,0,1,1,,
643,0,0,200,1,0,1,1,,
707,0,0,200,1,0,1,1,,
1061,0,0,200,1,1,1,1,,
1134,0,0,200,1,0,1,1,,
1428,0,0,200,1,0,1,1,,
1464,0,0,200,1,0,1,1,,
1927,0,0,200,1,0,1,1,,
2290,0,0,200,1,0,1,1,,
2862,0,0,200,1,0,1,1,,
2865,0,0,200,1,0,1,1,,
3346,0,0,200,1,0,1,1,,
3517,0,0,200,1,0,1,1,,
3640,0,0,200,1,0,1,1,,
3675,0,0,200,1,1,1,1,,
3919,0,0,200,1,0,1,1,,
4396,0,0,200,1,0,1,1,,
4439,0,0,200,1,0,1,1,,
4512,0,0,200,1,0,1,1,,
5047,0,0,200,1,0,1,1,,
5568,0,0,200,1,0,1,1,,
6356,0,0,200,1,0,1,1,,
6526,0,0,200,1,0,1,1,,
6669,0,0,200,1,0,1,1,,
6697,0,0,200,1,1,1,1,,
6743,0,0,200,1,0,1,1,,
6804,0,0,200,1,0,1,1,,
6977,0,0,200,1,0,1,1,,
7126,0,0,200,1,1,1,1,,
7751,0,0,200,1,0,1,1,,
7771,0,0,200,1,0,1,1,,
8255,0,0,200,1,1,1,1,,
8269,0,0,200,1,0,1,1,,
8299,0,0,200,1,0,1,1,,
8306,0,0,200,1,0,1,1,,
333,1,0,200,1,0,1,1,,
525,1,0,200,1,0,1,1,,
579,1,0,200,1,0,1,1,,
809,1,0,200,1,0,1,1,,
1333,1,0,200,1,1,1,1,,
1370,1,0,200,1,1,1,1,,
1684,1,0,200,1,0,1,1,,
1696,1,0,200,1,0,1,1,,
1704,1,0,200,1,0,1,1,,
1741,1,0,200,1,0,1,1,,
2305,1,0,200,1,0,1,1,,
2356,1,0,200,1,0,1,1,,
2612,1,0,200,1,0,1,1,,
2974,1,0,200,1,0,1,1,,
3331,1,0,200,1,1,1,1,,
3914,1,0,200,1,0,1,1,,
4058,1,0,200,1,0,1,1,,
4106,1,0,200,1,0,1,1,,
4284,1,0,200,1,0,1,1,,
4324,1,0,200,1,1,1,1,,
4631,1,0,200,1,0,1,1,,
4677,1,0,200,1,0,1,1,,
4855,1,0,200,1,0,1,1,,
4932,1,0,200,1,0,1,1,,
4958,1,0,200,1,0,1,1,,
5030,1,0,200,1,0,1,1,,
5052,1,0,200,1,1,1,1,,
5098,1,0,200,1,0,1,1,,
5119,1,0,200,1,0,1,1,,
5976,1,0,200,1,0,1,1,,
6576,1,0,200,1,0,1,1,,
6595,1,0,200,1,0,1,1,,
7111,1,0,200,1,0,1,1,,
7965,1,0,200,1,0,1,1,,
1621,0,1,,1,0,1,1,,
3140,0,1,,1,0,1,1,,
4097,1,1,,1,1,1,1,,
4276,1,1,,1,1,1,1,,
5068,1,1,,1,0,1,1,,
320,0,0,200,1,0,1,1,,
335,0,0,200,1,0,1,1,,
722,0,0,200,1,0,1,1,,
966,0,0,200,1,0,1,1,,
1053,0,0,200,1,0,1,1,,
1287,0,0,200,1,0,1,1,,
1452,0,0,200,1,0,1,1,,
1567,0,0,200,1,0,1,1,,
1768,0,0,200,1,0,1,1,,
1878,0,0,200,1,1,1,1,,
2094,0,0,200,1,0,1,1,,
2183,0,0,200,1,0,1,1,,
2326,0,0,200,1,0,1,1,,
2571,0,0,200,1,1,1,1,,
2637,0,0,200,1,0,1,1,,
2899,0,0,200,1,0,1,1,,
3122,0,0,200,1,0,1,1,,
3246,0,0,200,1,0,1,1,,
3547,0,0,200,1,0,1,1,,
3755,0,0,200,1,0,1,1,,
4262,0,0,200,1,0,1,1,,
4289,0,0,200,1,0,1,1,,
4407,0,0,200,1,1,1,1,,
4565,0,0,200,1,0,1,1,,
5885,0,0,200,1,0,1,1,,
6454,0,0,200,1,0,1,1,,
7312,0,0,200,1,0,1,1,,
8028,0,0,200,1,0,1,1,,
8389,0,0,200,1,0,1,1,,
14,1,0,200,1,0,1,1,,
85,1,0,200,1,1,1,1,,
298,1,0,200,1,0,1,1,,
359,1,0,200,1,0,1,1,,
692,1,0,200,1,0,1,1,,
742,1,0,200,1,1,1,1,,
1325,1,0,200,1,0,1,1,,
1360,1,0,200,1,0,1,1,,
1454,1,0,200,1,0,1,1,,
1496,1,0,200,1,1,1,1,,
2403,1,0,200,1,1,1,1,,
2554,1,0,200,1,0,1,1,,
2640,1,0,200,1,0,1,1,,
2651,1,0,200,1,1,1,1,,
2777,1,0,200,1,0,1,1,,
3837,1,0,200,1,0,1,1,,
3939,1,0,200,1,0,1,1,,
4292,1,0,200,1,1,1,1,,
4371,1,0,200,1,1,1,1,,
4647,1,0,200,1,1,1,1,,
4938,1,0,200,1,0,1,1,,
5999,1,0,200,1,1,1,1,,
6418,1,0,200,1,0,1,1,,
6803,1,0,200,1,0,1,1,,
7069,1,0,200,1,0,1,1,,
7095,1,0,200,1,0,1,1,,
7365,1,0,200,1,0,1,1,,
8130,1,0,200,1,0,1,1,,
8133,1,0,200,1,0,1,1,,
8301,1,0,200,1,0,1,1,,
4070,1,1,,1,0,1,1,,
4272,1,1,,1,1,1,1,,
39,0,0,200,1,1,1,1,,
207,0,0,200,1,0,1,1,,
283,0,0,200,1,0,1,1,,
297,0,0,200,1,0,1,1,,
377,0,0,200,1,0,1,1,,
454,0,0,200,1,0,1,1,,
690,0,0,200,1,0,1,1,,
1490,0,0,200,1,0,1,1,,
1582,0,0,200,1,0,1,1,,
2064,0,0,200,1,0,1,1,,
2139,0,0,200,1,0,1,1,,
2592,0,0,200,1,0,1,1,,
3051,0,0,200,1,0,1,1,,
3286,0,0,200,1,0,1,1,,
3297,0,0,200,1,0,1,1,,
3433,0,0,200,1,1,1,1,,
4273,0,0,200,1,0,1,1,,
4485,0,0,200,1,0,1,1,,
4547,0,0,200,1,0,1,1,,
4694,0,0,200,1,0,1,1,,
4822,0,0,200,1,0,1,1,,
5265,0,0,200,1,0,1,1,,
5276,0,0,200,1,0,1,1,,
6010,0,0,200,1,0,1,1,,
6324,0,0,200,1,0,1,1,,
6425,0,0,200,1,0,1,1,,
6693,0,0,200,1,0,1,1,,
6737,0,0,200,1,0,1,1,,
6963,0,0,200,1,0,1,1,,
7362,0,0,200,1,0,1,1,,
7754,0,0,200,1,0,1,1,,
7826,0,0,200,1,1,1,1,,
7870,0,0,200,1,0,1,1,,
8006,0,0,200,1,0,1,1,,
8414,0,0,200,1,1,1,1,,
60,1,0,200,1,0,1,1,,
312,1,0,200,1,0,1,1,,
343,1,0,200,1,1,1,1,,
362,1,0,200,1,0,1,1,,
379,1,0,200,1,0,1,1,,
723,1,0,200,1,0,1,1,,
846,1,0,200,1,0,1,1,,
888,1,0,200,1,0,1,1,,
892,1,0,200,1,0,1,1,,
1080,1,0,200,1,0,1,1,,
1393,1,0,200,1,0,1,1,,
1929,1,0,200,1,0,1,1,,
2117,1,0,200,1,0,1,1,,
2491,1,0,200,1,0,1,1,,
2504,1,0,200,1,0,1,1,,
2706,1,0,200,1,0,1,1,,
2782,1,0,200,1,0,1,1,,
3209,1,0,200,1,1,1,1,,
3239,1,0,200,1,1,1,1,,
3687,1,0,200,1,0,1,1,,
3844,1,0,200,1,0,1,1,,
3980,1,0,200,1,1,1,1,,
4328,1,0,200,1,0,1,1,,
4449,1,0,200,1,0,1,1,,
4753,1,0,200,1,0,1,1,,
4866,1,0,200,1,1,1,1,,
4957,1,0,200,1,0,1,1,,
5066,1,0,200,1,0,1,1,,
5116,1,0,200,1,0,1,1,,
5123,1,0,200,1,0,1,1,,
6771,1,0,200,1,1,1,1,,
6879,1,0,200,1,0,1,1,,
6990,1,0,200,1,0,1,1,,
7105,1,0,200,1,0,1,1,,
7180,1,0,200,1,1,1,1,,
7717,1,0,200,1,1,1,1,,
7908,1,0,200,1,0,1,1,,
8067,1,0,200,1,0,1,1,,
8078,1,0,200,1,0,1,1,,
8226,1,0,200,1,0,1,1,,
1202,1,1,,1,0,1,1,,
1797,1,1,,1,1,1,1,,
187,0,0,200,1,0,1,1,,
